"Lig.pop","Ligand","Lig.exp.perc","Receptor","Rec.pop","Rec.exp.perc","score","significance","interaction","study","tissue"
"Strom","Pdgfa",0.226851851851852,"Pdgfra","Smomus",1,21258.0952380952,0.915285451197053,"Strom Pdgfa Pdgfra Smomus","Parabiosis1","Fat"
"Endoth","Pdgfb",0.770833333333333,"Pdgfra","Smomus",1,40553.7747747748,0.945672191528545,"Endoth Pdgfb Pdgfra Smomus","Parabiosis1","Fat"
"Endoth","Pdgfa",0.145833333333333,"Pdgfra","Smomus",1,39945.5,0.943600368324125,"Endoth Pdgfa Pdgfra Smomus","Parabiosis1","Fat"
"Endoth","Mfge8",0.625,"Pdgfrb","Smomus",1,27900.525,0.927025782688766,"Endoth Mfge8 Pdgfrb Smomus","Parabiosis1","Fat"
"Strom","Mfge8",0.888888888888889,"Pdgfrb","Smomus",1,19450.5859375,0.910681399631676,"Strom Mfge8 Pdgfrb Smomus","Parabiosis1","Fat"
"Mcr","Fn1",0.323076923076923,"Plaur","Smomus",1,65965.4603174603,0.963397790055249,"Mcr Fn1 Plaur Smomus","Parabiosis1","Fat"
"Strom","Fn1",0.652777777777778,"Plaur","Smomus",1,33765.9574468085,0.936694290976059,"Strom Fn1 Plaur Smomus","Parabiosis1","Fat"
"Strom","Lamb2",0.861111111111111,"Rpsa","Smomus",1,698212.02688172,0.996777163904236,"Strom Lamb2 Rpsa Smomus","Parabiosis1","Fat"
"Mcr","Lamb2",0.0923076923076923,"Rpsa","Smomus",1,148998.763888889,0.981813996316759,"Mcr Lamb2 Rpsa Smomus","Parabiosis1","Fat"
"Strom","Lama2",0.814814814814815,"Rpsa","Smomus",1,459612.178977273,0.996316758747698,"Strom Lama2 Rpsa Smomus","Parabiosis1","Fat"
"Smomus","Lamb2",1,"Rpsa","Smomus",1,283126.25,0.992173112338858,"Smomus Lamb2 Rpsa Smomus","Parabiosis1","Fat"
"Tcell","Lama2",0.0677966101694915,"Rpsa","Smomus",1,40324.0416666667,0.944521178637201,"Tcell Lama2 Rpsa Smomus","Parabiosis1","Fat"
"Smomus","Lama2",1,"Rpsa","Smomus",1,132411.569444444,0.978821362799263,"Smomus Lama2 Rpsa Smomus","Parabiosis1","Fat"
"Endoth","Lamb2",0.604166666666667,"Rpsa","Smomus",1,436434.528735632,0.996086556169429,"Endoth Lamb2 Rpsa Smomus","Parabiosis1","Fat"
"Endoth","Pf4",0.125,"Sdc2","Smomus",1,18734.3333333333,0.908149171270718,"Endoth Pf4 Sdc2 Smomus","Parabiosis1","Fat"
"Mcr","Pf4",0.338461538461538,"Sdc2","Smomus",1,182607.613636364,0.985497237569061,"Mcr Pf4 Sdc2 Smomus","Parabiosis1","Fat"
"Tcell","Ccl5",0.525423728813559,"Sdc4","Smomus",1,1826626.12903226,0.999079189686924,"Tcell Ccl5 Sdc4 Smomus","Parabiosis1","Fat"
"Endoth","Cxcl10",0.0625,"Sdc4","Smomus",1,356613.333333333,0.994244935543278,"Endoth Cxcl10 Sdc4 Smomus","Parabiosis1","Fat"
"Strom","Rspo3",0.319444444444444,"Sdc4","Smomus",1,32567.8260869565,0.933701657458563,"Strom Rspo3 Sdc4 Smomus","Parabiosis1","Fat"
"Strom","Cxcl10",0.148148148148148,"Sdc4","Smomus",1,86085.1041666667,0.969383057090239,"Strom Cxcl10 Sdc4 Smomus","Parabiosis1","Fat"
"Mcr","Ccl5",0.0923076923076923,"Sdc4","Smomus",1,29359.4444444444,0.929558011049724,"Mcr Ccl5 Sdc4 Smomus","Parabiosis1","Fat"
"Mcr","Cxcl10",0.215384615384615,"Sdc4","Smomus",1,146824.523809524,0.981123388581952,"Mcr Cxcl10 Sdc4 Smomus","Parabiosis1","Fat"
"Tcell","Cxcl10",0.0847457627118644,"Sdc4","Smomus",1,95144.6666666667,0.971454880294659,"Tcell Cxcl10 Sdc4 Smomus","Parabiosis1","Fat"
"Strom","Mdk",0.231481481481481,"Sdc4","Smomus",1,41067.8666666667,0.94682320441989,"Strom Mdk Sdc4 Smomus","Parabiosis1","Fat"
"Strom","Bgn",0.986111111111111,"Tlr4","Smomus",1,16529.6717527387,0.901473296500921,"Strom Bgn Tlr4 Smomus","Parabiosis1","Fat"
"Mcr","Grn",0.953846153846154,"Tnfrsf1a","Smomus",1,305887.787634409,0.993554327808471,"Mcr Grn Tnfrsf1a Smomus","Parabiosis1","Fat"
"Mcr","Tnfsf13",0.261538461538462,"Tnfrsf1a","Smomus",1,17438.5098039216,0.903545119705341,"Mcr Tnfsf13 Tnfrsf1a Smomus","Parabiosis1","Fat"
"Endoth","Grn",0.666666666666667,"Tnfrsf1a","Smomus",1,82298.96875,0.967541436464088,"Endoth Grn Tnfrsf1a Smomus","Parabiosis1","Fat"
"Bcell","Grn",0.526315789473684,"Tnfrsf1a","Smomus",1,100329.65,0.973066298342541,"Bcell Grn Tnfrsf1a Smomus","Parabiosis1","Fat"
"Strom","Grn",0.939814814814815,"Tnfrsf1a","Smomus",1,124584.794745484,0.976979742173112,"Strom Grn Tnfrsf1a Smomus","Parabiosis1","Fat"
"Smomus","Grn",1,"Tnfrsf1a","Smomus",1,82975.0833333333,0.968001841620626,"Smomus Grn Tnfrsf1a Smomus","Parabiosis1","Fat"
"Mcr","Tnf",0.507692307692308,"Tnfrsf1a","Smomus",1,136237.742424242,0.979281767955801,"Mcr Tnf Tnfrsf1a Smomus","Parabiosis1","Fat"
"Bcell","Tnf",0.157894736842105,"Tnfrsf1a","Smomus",1,198633.833333333,0.987108655616943,"Bcell Tnf Tnfrsf1a Smomus","Parabiosis1","Fat"
"Tcell","Grn",0.254237288135593,"Tnfrsf1a","Smomus",1,68482.2555555556,0.964318600368324,"Tcell Grn Tnfrsf1a Smomus","Parabiosis1","Fat"
"Tcell","Tnf",0.152542372881356,"Tnfrsf1a","Smomus",1,25062.5925925926,0.92219152854512,"Tcell Tnf Tnfrsf1a Smomus","Parabiosis1","Fat"
"Strom","Sparc",1,"Vcam1","Smomus",1,269747.308641975,0.991942909760589,"Strom Sparc Vcam1 Smomus","Parabiosis1","Fat"
"Smomus","Sparc",1,"Vcam1","Smomus",1,18143.5277777778,0.905616942909761,"Smomus Sparc Vcam1 Smomus","Parabiosis1","Fat"
"Endoth","Sparc",0.9375,"Vcam1","Smomus",1,190063.296296296,0.98572744014733,"Endoth Sparc Vcam1 Smomus","Parabiosis1","Fat"
"Smomus","Apoe",1,"Vldlr","Smomus",1,17628.7013888889,0.90377532228361,"Smomus Apoe Vldlr Smomus","Parabiosis1","Fat"
"Mcr","Lpl",0.292307692307692,"Vldlr","Smomus",1,27695.8333333333,0.926104972375691,"Mcr Lpl Vldlr Smomus","Parabiosis1","Fat"
"Endoth","Lpl",0.375,"Vldlr","Smomus",1,16856.8703703704,0.901933701657459,"Endoth Lpl Vldlr Smomus","Parabiosis1","Fat"
"Mcr","Apoe",0.630769230769231,"Vldlr","Smomus",1,1659178.86178862,0.998618784530387,"Mcr Apoe Vldlr Smomus","Parabiosis1","Fat"
"Endoth","Reln",0.0625,"Vldlr","Smomus",1,18548.2222222222,0.907228360957643,"Endoth Reln Vldlr Smomus","Parabiosis1","Fat"
"Endoth","Apoe",0.75,"Vldlr","Smomus",1,130056.055555556,0.977670349907919,"Endoth Apoe Vldlr Smomus","Parabiosis1","Fat"
"Bcell","Apoe",0.578947368421053,"Vldlr","Smomus",1,126839.25,0.97744014732965,"Bcell Apoe Vldlr Smomus","Parabiosis1","Fat"
"Strom","Apoe",0.796296296296296,"Vldlr","Smomus",1,239252.630329457,0.990101289134438,"Strom Apoe Vldlr Smomus","Parabiosis1","Fat"
"Strom","Lpl",0.935185185185185,"Vldlr","Smomus",1,23164.425330033,0.917587476979742,"Strom Lpl Vldlr Smomus","Parabiosis1","Fat"
"Bcell","Tgfb3",0.0526315789473684,"Acvrl1","Strom",0.680555555555556,64189.7959183673,0.927946593001842,"Bcell Tgfb3 Acvrl1 Strom","Parabiosis1","Fat"
"Strom","Tgfb3",0.412037037037037,"Acvrl1","Strom",0.680555555555556,44774.050294275,0.905156537753223,"Strom Tgfb3 Acvrl1 Strom","Parabiosis1","Fat"
"Endoth","Hbegf",0.375,"Erbb2","Strom",0.194444444444444,100893.301587302,0.947744014732965,"Endoth Hbegf Erbb2 Strom","Parabiosis1","Fat"
"Strom","Hbegf",0.300925925925926,"Erbb2","Strom",0.194444444444444,91273.4527472528,0.943830570902394,"Strom Hbegf Erbb2 Strom","Parabiosis1","Fat"
"Strom","Fgf18",0.314814814814815,"Fgfr1","Strom",0.902777777777778,52711.6930618401,0.916436464088398,"Strom Fgf18 Fgfr1 Strom","Parabiosis1","Fat"
"Tcell","Ifng",0.101694915254237,"Ifngr1","Strom",0.75,142349.638888889,0.960635359116022,"Tcell Ifng Ifngr1 Strom","Parabiosis1","Fat"
"Mcr","Mmp9",0.276923076923077,"Lrp1","Strom",0.99537037037037,337320.762790698,0.979742173112339,"Mcr Mmp9 Lrp1 Strom","Parabiosis1","Fat"
"Strom","Pdgfa",0.226851851851852,"Pdgfra","Strom",0.912037037037037,49290.8070030042,0.912062615101289,"Strom Pdgfa Pdgfra Strom","Parabiosis1","Fat"
"Endoth","Pdgfa",0.145833333333333,"Pdgfra","Strom",0.912037037037037,92620.9949238579,0.944290976058932,"Endoth Pdgfa Pdgfra Strom","Parabiosis1","Fat"
"Endoth","Pdgfb",0.770833333333333,"Pdgfra","Strom",0.912037037037037,94031.3919604884,0.945211786372007,"Endoth Pdgfb Pdgfra Strom","Parabiosis1","Fat"
"Strom","Rspo3",0.319444444444444,"Sdc4","Strom",0.930555555555556,51348.8695652174,0.914594843462247,"Strom Rspo3 Sdc4 Strom","Parabiosis1","Fat"
"Tcell","Ccl5",0.525423728813559,"Sdc4","Strom",0.930555555555556,2879995.32402504,0.997467771639042,"Tcell Ccl5 Sdc4 Strom","Parabiosis1","Fat"
"Strom","Cxcl10",0.148148148148148,"Sdc4","Strom",0.930555555555556,135728.211442786,0.958103130755064,"Strom Cxcl10 Sdc4 Strom","Parabiosis1","Fat"
"Mcr","Cxcl10",0.215384615384615,"Sdc4","Strom",0.930555555555556,231494.521677328,0.972605893186004,"Mcr Cxcl10 Sdc4 Strom","Parabiosis1","Fat"
"Endoth","Cxcl10",0.0625,"Sdc4","Strom",0.930555555555556,562263.243781095,0.987108655616943,"Endoth Cxcl10 Sdc4 Strom","Parabiosis1","Fat"
"Tcell","Cxcl10",0.0847457627118644,"Sdc4","Strom",0.930555555555556,150012.195024876,0.962016574585635,"Tcell Cxcl10 Sdc4 Strom","Parabiosis1","Fat"
"Mcr","Ccl5",0.0923076923076923,"Sdc4","Strom",0.930555555555556,46290.2951907131,0.90768876611418,"Mcr Ccl5 Sdc4 Strom","Parabiosis1","Fat"
"Strom","Mdk",0.231481481481481,"Sdc4","Strom",0.930555555555556,64750.6690547264,0.928406998158379,"Strom Mdk Sdc4 Strom","Parabiosis1","Fat"
"Tcell","Grn",0.254237288135593,"Tnfrsf1a","Strom",0.847222222222222,74313.421129326,0.933931860036832,"Tcell Grn Tnfrsf1a Strom","Parabiosis1","Fat"
"Bcell","Grn",0.526315789473684,"Tnfrsf1a","Strom",0.847222222222222,108872.575409836,0.951887661141805,"Bcell Grn Tnfrsf1a Strom","Parabiosis1","Fat"
"Strom","Grn",0.939814814814815,"Tnfrsf1a","Strom",0.847222222222222,135193.010848206,0.957872928176796,"Strom Grn Tnfrsf1a Strom","Parabiosis1","Fat"
"Smomus","Grn",1,"Tnfrsf1a","Strom",0.847222222222222,90040.2923497268,0.943370165745856,"Smomus Grn Tnfrsf1a Strom","Parabiosis1","Fat"
"Mcr","Tnf",0.507692307692308,"Tnfrsf1a","Strom",0.847222222222222,147838.190263289,0.961325966850829,"Mcr Tnf Tnfrsf1a Strom","Parabiosis1","Fat"
"Endoth","Grn",0.666666666666667,"Tnfrsf1a","Strom",0.847222222222222,89306.6075819672,0.942909760589319,"Endoth Grn Tnfrsf1a Strom","Parabiosis1","Fat"
"Mcr","Grn",0.953846153846154,"Tnfrsf1a","Strom",0.847222222222222,331933.692843293,0.979281767955801,"Mcr Grn Tnfrsf1a Strom","Parabiosis1","Fat"
"Bcell","Tnf",0.157894736842105,"Tnfrsf1a","Strom",0.847222222222222,215547.218579235,0.970303867403315,"Bcell Tnf Tnfrsf1a Strom","Parabiosis1","Fat"
"Tcell","Ifng",0.101694915254237,"Ifngr1","Tcell",0.864406779661017,449410.764705882,0.990331491712707,"Tcell Ifng Ifngr1 Tcell","Parabiosis1","Fat"
"Endoth","Angpt2",0.4375,"Itgb1","Tcell",0.423728813559322,42338.6133333333,0.912523020257827,"Endoth Angpt2 Itgb1 Tcell","Parabiosis1","Fat"
"Endoth","Reln",0.0625,"Itgb1","Tcell",0.423728813559322,118796.906666667,0.959484346224678,"Endoth Reln Itgb1 Tcell","Parabiosis1","Fat"
"Endoth","Hp",0.0833333333333333,"Itgb2","Tcell",0.677966101694915,107437.05,0.955570902394107,"Endoth Hp Itgb2 Tcell","Parabiosis1","Fat"
"Strom","Hp",0.101851851851852,"Itgb2","Tcell",0.677966101694915,179384.732954545,0.974217311233886,"Strom Hp Itgb2 Tcell","Parabiosis1","Fat"
"Mcr","Hp",0.184615384615385,"Itgb2","Tcell",0.677966101694915,368663.510416667,0.988259668508287,"Mcr Hp Itgb2 Tcell","Parabiosis1","Fat"
"Strom","Nov",0.180555555555556,"Notch1","Tcell",0.559322033898305,76293.4996114996,0.942219152854512,"Strom Nov Notch1 Tcell","Parabiosis1","Fat"
"Endoth","Egfl7",0.958333333333333,"Notch1","Tcell",0.559322033898305,752133.355072464,0.994475138121547,"Endoth Egfl7 Notch1 Tcell","Parabiosis1","Fat"
"Mcr","Grn",0.953846153846154,"Tnfrsf1a","Tcell",0.23728813559322,332056.112903226,0.985957642725598,"Mcr Grn Tnfrsf1a Tcell","Parabiosis1","Fat"
"Strom","Grn",0.939814814814815,"Tnfrsf1a","Tcell",0.23728813559322,135242.871217453,0.964088397790055,"Strom Grn Tnfrsf1a Tcell","Parabiosis1","Fat"
"Smomus","Grn",1,"Tnfrsf1a","Tcell",0.23728813559322,90073.5,0.949355432780847,"Smomus Grn Tnfrsf1a Tcell","Parabiosis1","Fat"
"Mcr","Tnf",0.507692307692308,"Tnfrsf1a","Tcell",0.23728813559322,147892.714285714,0.968232044198895,"Mcr Tnf Tnfrsf1a Tcell","Parabiosis1","Fat"
"Bcell","Tnf",0.157894736842105,"Tnfrsf1a","Tcell",0.23728813559322,215626.714285714,0.978130755064457,"Bcell Tnf Tnfrsf1a Tcell","Parabiosis1","Fat"
"Tcell","Grn",0.254237288135593,"Tnfrsf1a","Tcell",0.23728813559322,74340.8285714286,0.940377532228361,"Tcell Grn Tnfrsf1a Tcell","Parabiosis1","Fat"
"Endoth","Grn",0.666666666666667,"Tnfrsf1a","Tcell",0.23728813559322,89339.5446428571,0.948434622467772,"Endoth Grn Tnfrsf1a Tcell","Parabiosis1","Fat"
"Bcell","Grn",0.526315789473684,"Tnfrsf1a","Tcell",0.23728813559322,108912.728571429,0.955801104972376,"Bcell Grn Tnfrsf1a Tcell","Parabiosis1","Fat"
"Strom","Fn1",0.911627906976744,"Cd79a","Bcell",0.666666666666667,6201389.63702624,0.999707174231332,"Strom Fn1 Cd79a Bcell","Parabiosis1","Fat"
"Endoth","Fn1",0.306122448979592,"Cd79a","Bcell",0.666666666666667,728309.314285714,0.993265007320644,"Endoth Fn1 Cd79a Bcell","Parabiosis1","Fat"
"Mcr","Fn1",0.557377049180328,"Cd79a","Bcell",0.666666666666667,1580947.63865546,0.997657393850659,"Mcr Fn1 Cd79a Bcell","Parabiosis1","Fat"
"Strom","Cxcl12",0.688372093023256,"Cxcr4","Bcell",0.5,41851.7792792793,0.936749633967789,"Strom Cxcl12 Cxcr4 Bcell","Parabiosis1","Fat"
"Endoth","Cxcl12",0.816326530612245,"Cxcr4","Bcell",0.5,61089.5,0.949926793557833,"Endoth Cxcl12 Cxcr4 Bcell","Parabiosis1","Fat"
"Mcr","Efemp2",0.147540983606557,"Aqp1","Endoth",0.510204081632653,332458.262222222,0.980966325036603,"Mcr Efemp2 Aqp1 Endoth","Parabiosis1","Fat"
"Strom","Efemp2",0.795348837209302,"Aqp1","Endoth",0.510204081632653,1381281.41380117,0.99385065885798,"Strom Efemp2 Aqp1 Endoth","Parabiosis1","Fat"
"Mcr","Col1a2",0.360655737704918,"Cd36","Endoth",0.959183673469388,3024938.57156673,0.997950219619327,"Mcr Col1a2 Cd36 Endoth","Parabiosis1","Fat"
"Mcr","Col1a1",0.245901639344262,"Cd36","Endoth",0.959183673469388,12321803.0141844,0.999121522693997,"Mcr Col1a1 Cd36 Endoth","Parabiosis1","Fat"
"Mcr","Thbs1",0.377049180327869,"Cd36","Endoth",0.959183673469388,2460011.4986124,0.997071742313324,"Mcr Thbs1 Cd36 Endoth","Parabiosis1","Fat"
"Strom","Thbs1",0.134883720930233,"Cd36","Endoth",0.959183673469388,2203719.74101247,0.996486090775988,"Strom Thbs1 Cd36 Endoth","Parabiosis1","Fat"
"Strom","Col1a1",1,"Cd36","Endoth",0.959183673469388,42327636.0847105,1,"Strom Col1a1 Cd36 Endoth","Parabiosis1","Fat"
"Strom","Col1a2",1,"Cd36","Endoth",0.959183673469388,36157213.8092034,0.999707174231332,"Strom Col1a2 Cd36 Endoth","Parabiosis1","Fat"
"Endoth","Thbs1",0.0816326530612245,"Cd36","Endoth",0.959183673469388,7526757.45744681,0.998828696925329,"Endoth Thbs1 Cd36 Endoth","Parabiosis1","Fat"
"Endoth","Vegfb",0.0816326530612245,"Flt1","Endoth",0.897959183673469,48322.4715909091,0.907174231332357,"Endoth Vegfb Flt1 Endoth","Parabiosis1","Fat"
"Endoth","Hspg2",0.653061224489796,"Flt1","Endoth",0.897959183673469,181012.607244318,0.969253294289897,"Endoth Hspg2 Flt1 Endoth","Parabiosis1","Fat"
"Strom","Hspg2",0.837209302325581,"Flt1","Endoth",0.897959183673469,90511.6103535353,0.941727672035139,"Strom Hspg2 Flt1 Endoth","Parabiosis1","Fat"
"Bcell","Vegfb",0.0952380952380952,"Flt1","Endoth",0.897959183673469,51469.0511363636,0.911273792093704,"Bcell Vegfb Flt1 Endoth","Parabiosis1","Fat"
"Mcr","Vegfb",0.213114754098361,"Flt1","Endoth",0.897959183673469,51590.0734265734,0.911566617862372,"Mcr Vegfb Flt1 Endoth","Parabiosis1","Fat"
"Strom","Pgf",0.0883720930232558,"Flt1","Endoth",0.897959183673469,53941.3636363636,0.913323572474378,"Strom Pgf Flt1 Endoth","Parabiosis1","Fat"
"Endoth","Pgf",0.387755102040816,"Flt1","Endoth",0.897959183673469,238950.777511962,0.975695461200586,"Endoth Pgf Flt1 Endoth","Parabiosis1","Fat"
"Strom","Vegfb",0.381395348837209,"Flt1","Endoth",0.897959183673469,46880.7461197339,0.905417276720351,"Strom Vegfb Flt1 Endoth","Parabiosis1","Fat"
"Endoth","Egfl7",0.877551020408163,"Notch4","Endoth",0.63265306122449,81927.0427606902,0.937042459736457,"Endoth Egfl7 Notch4 Endoth","Parabiosis1","Fat"
"Endoth","Cxcl12",0.816326530612245,"Cxcr4","Mcr",0.622950819672131,35490.5407894737,0.903660322108346,"Endoth Cxcl12 Cxcr4 Mcr","Parabiosis1","Fat"
"Mcr","F13a1",0.754098360655738,"Itga4","Mcr",0.80327868852459,139216.850044366,0.963103953147877,"Mcr F13a1 Itga4 Mcr","Parabiosis1","Fat"
"Mcr","Thbs1",0.377049180327869,"Itga4","Mcr",0.80327868852459,62680.0709849157,0.927672035139092,"Mcr Thbs1 Itga4 Mcr","Parabiosis1","Fat"
"Bcell","Cd14",0.142857142857143,"Itga4","Mcr",0.80327868852459,38114.7619047619,0.907467057101025,"Bcell Cd14 Itga4 Mcr","Parabiosis1","Fat"
"Endoth","Thbs1",0.0816326530612245,"Itga4","Mcr",0.80327868852459,191778.653061224,0.971888726207906,"Endoth Thbs1 Itga4 Mcr","Parabiosis1","Fat"
"Strom","Thbs1",0.134883720930233,"Itga4","Mcr",0.80327868852459,56149.863476425,0.924450951683748,"Strom Thbs1 Itga4 Mcr","Parabiosis1","Fat"
"Mcr","Fn1",0.557377049180328,"Itga4","Mcr",0.80327868852459,82263.2821128451,0.941434846266471,"Mcr Fn1 Itga4 Mcr","Parabiosis1","Fat"
"Endoth","Fn1",0.306122448979592,"Itga4","Mcr",0.80327868852459,37896.9632653061,0.90688140556369,"Endoth Fn1 Itga4 Mcr","Parabiosis1","Fat"
"Strom","Fn1",0.911627906976744,"Itga4","Mcr",0.80327868852459,322684.099541858,0.981259150805271,"Strom Fn1 Itga4 Mcr","Parabiosis1","Fat"
"Mcr","Cd14",0.704918032786885,"Itga4","Mcr",0.80327868852459,123770.19269103,0.957540263543192,"Mcr Cd14 Itga4 Mcr","Parabiosis1","Fat"
"Endoth","Cyr61",0.653061224489796,"Itgav","Mcr",0.39344262295082,49657.32421875,0.919180087847731,"Endoth Cyr61 Itgav Mcr","Parabiosis1","Fat"
"Strom","Fn1",0.911627906976744,"Itgav","Mcr",0.39344262295082,65281.712372449,0.930014641288433,"Strom Fn1 Itgav Mcr","Parabiosis1","Fat"
"Strom","Cyr61",0.883720930232558,"Itgav","Mcr",0.39344262295082,60783.8980263158,0.927379209370425,"Strom Cyr61 Itgav Mcr","Parabiosis1","Fat"
"Strom","Vcan",0.627906976744186,"Itgb1","Mcr",0.918032786885246,39207.9714285714,0.909516837481698,"Strom Vcan Itgb1 Mcr","Parabiosis1","Fat"
"Strom","Grn",0.934883720930233,"Tnfrsf1b","Mcr",0.721311475409836,87867.7327001357,0.944655929721816,"Strom Grn Tnfrsf1b Mcr","Parabiosis1","Fat"
"Endoth","Grn",0.612244897959184,"Tnfrsf1b","Mcr",0.721311475409836,74880.0818181818,0.937042459736457,"Endoth Grn Tnfrsf1b Mcr","Parabiosis1","Fat"
"Mcr","Grn",0.885245901639344,"Tnfrsf1b","Mcr",0.721311475409836,272328.159090909,0.978623718887262,"Mcr Grn Tnfrsf1b Mcr","Parabiosis1","Fat"
"Endoth","Tnf",0.0816326530612245,"Tnfrsf1b","Mcr",0.721311475409836,106456.397727273,0.951683748169839,"Endoth Tnf Tnfrsf1b Mcr","Parabiosis1","Fat"
"Bcell","Anxa1",0.69047619047619,"Egfr","Strom",0.874418604651163,43245.1129860602,0.91303074670571,"Bcell Anxa1 Egfr Strom","Parabiosis1","Fat"
"Strom","Efemp1",0.823255813953488,"Egfr","Strom",0.874418604651163,338894.180670754,0.984187408491947,"Strom Efemp1 Egfr Strom","Parabiosis1","Fat"
"Mcr","Hbegf",0.245901639344262,"Egfr","Strom",0.874418604651163,41793.4553191489,0.910395314787701,"Mcr Hbegf Egfr Strom","Parabiosis1","Fat"
"Mcr","Anxa1",0.80327868852459,"Egfr","Strom",0.874418604651163,175527.787668259,0.966910688140556,"Mcr Anxa1 Egfr Strom","Parabiosis1","Fat"
"Strom","Hbegf",0.237209302325581,"Egfr","Strom",0.874418604651163,48237.0012515644,0.917715959004392,"Strom Hbegf Egfr Strom","Parabiosis1","Fat"
"Mcr","Dcn",0.459016393442623,"Egfr","Strom",0.874418604651163,81604.7241641337,0.942606149341142,"Mcr Dcn Egfr Strom","Parabiosis1","Fat"
"Mcr","Efemp1",0.163934426229508,"Egfr","Strom",0.874418604651163,47916.2574468085,0.916837481698389,"Mcr Efemp1 Egfr Strom","Parabiosis1","Fat"
"Strom","Dcn",1,"Egfr","Strom",0.874418604651163,2536476.51182583,0.998828696925329,"Strom Dcn Egfr Strom","Parabiosis1","Fat"
"Strom","Anxa1",0.986046511627907,"Egfr","Strom",0.874418604651163,401312.809313529,0.986237188872621,"Strom Anxa1 Egfr Strom","Parabiosis1","Fat"
"Mcr","Mif",0.655737704918033,"Egfr","Strom",0.874418604651163,49964.8069148936,0.920351390922401,"Mcr Mif Egfr Strom","Parabiosis1","Fat"
"Mcr","Vcan",0.213114754098361,"Egfr","Strom",0.874418604651163,41732.5319148936,0.910102489019034,"Mcr Vcan Egfr Strom","Parabiosis1","Fat"
"Tcell","Mif",0.75,"Egfr","Strom",0.874418604651163,43166.7703900709,0.912445095168375,"Tcell Mif Egfr Strom","Parabiosis1","Fat"
"Tcell","Anxa1",0.3125,"Egfr","Strom",0.874418604651163,73169.0085106383,0.937628111273792,"Tcell Anxa1 Egfr Strom","Parabiosis1","Fat"
"Endoth","Hbegf",0.244897959183673,"Egfr","Strom",0.874418604651163,79555.8120567376,0.941727672035139,"Endoth Hbegf Egfr Strom","Parabiosis1","Fat"
"Strom","Vcan",0.627906976744186,"Egfr","Strom",0.874418604651163,54885.2179669031,0.927086383601757,"Strom Vcan Egfr Strom","Parabiosis1","Fat"
"Strom","Fgf7",0.427906976744186,"Fgfr1","Strom",0.944186046511628,47461.1399657314,0.915959004392387,"Strom Fgf7 Fgfr1 Strom","Parabiosis1","Fat"
"Tcell","Ifng",0.28125,"Ifngr1","Strom",0.855813953488372,58061.9142512077,0.929721815519766,"Tcell Ifng Ifngr1 Strom","Parabiosis1","Fat"
"Mcr","Vcan",0.213114754098361,"Itgb1","Strom",0.916279069767442,38619.3959390863,0.904831625183016,"Mcr Vcan Itgb1 Strom","Parabiosis1","Fat"
"Strom","Vcan",0.627906976744186,"Itgb1","Strom",0.916279069767442,50790.9265651438,0.922108345534407,"Strom Vcan Itgb1 Strom","Parabiosis1","Fat"
"Strom","C3",0.851162790697674,"Lrp1","Strom",0.986046511627907,926527.892927106,0.994143484626647,"Strom C3 Lrp1 Strom","Parabiosis1","Fat"
"Tcell","Psap",0.84375,"Lrp1","Strom",0.986046511627907,190368.321104123,0.971010248901903,"Tcell Psap Lrp1 Strom","Parabiosis1","Fat"
"Mcr","Lpl",0.540983606557377,"Lrp1","Strom",0.986046511627907,196437.464265294,0.972767203513909,"Mcr Lpl Lrp1 Strom","Parabiosis1","Fat"
"Tcell","Serpine2",0.0625,"Lrp1","Strom",0.986046511627907,54996.1533018868,0.927672035139092,"Tcell Serpine2 Lrp1 Strom","Parabiosis1","Fat"
"Endoth","Plat",0.26530612244898,"Lrp1","Strom",0.986046511627907,142870.966255443,0.961639824304539,"Endoth Plat Lrp1 Strom","Parabiosis1","Fat"
"Tcell","Plat",0.0625,"Lrp1","Strom",0.986046511627907,180253.551886792,0.96896046852123,"Tcell Plat Lrp1 Strom","Parabiosis1","Fat"
"Endoth","Ctgf",0.122448979591837,"Lrp1","Strom",0.986046511627907,161294.168238994,0.964860907759883,"Endoth Ctgf Lrp1 Strom","Parabiosis1","Fat"
"Endoth","Calr",0.836734693877551,"Lrp1","Strom",0.986046511627907,108676.4383341,0.951098096632504,"Endoth Calr Lrp1 Strom","Parabiosis1","Fat"
"Strom","Lpl",0.716279069767442,"Lrp1","Strom",0.986046511627907,223020.794106837,0.975988286969253,"Strom Lpl Lrp1 Strom","Parabiosis1","Fat"
"Strom","Calr",1,"Lrp1","Strom",0.986046511627907,272141.722005265,0.9800878477306,"Strom Calr Lrp1 Strom","Parabiosis1","Fat"
"Mcr","Apoe",0.918032786885246,"Lrp1","Strom",0.986046511627907,7051740.60731132,1,"Mcr Apoe Lrp1 Strom","Parabiosis1","Fat"
"Endoth","Tfpi",0.0816326530612245,"Lrp1","Strom",0.986046511627907,62524.1438679245,0.932357247437774,"Endoth Tfpi Lrp1 Strom","Parabiosis1","Fat"
"Mcr","Psap",1,"Lrp1","Strom",0.986046511627907,1269405.69517476,0.995607613469985,"Mcr Psap Lrp1 Strom","Parabiosis1","Fat"
"Mcr","Calr",0.934426229508197,"Lrp1","Strom",0.986046511627907,143970.985269778,0.962225475841874,"Mcr Calr Lrp1 Strom","Parabiosis1","Fat"
